1.1000110937 0.1000276388 0.1000070951 0.1000033650 0.1000683401 0.1000000037 0.1000000029 0.1000000036 0.1000222572 0.1000000021 2.9037272513 3.2961638361 0.1000091070 1.0999069639 0.1000032913 0.1000000031 0.1000098944 0.1000000023 0.1000000008 0.1000398475
0.1000293787 0.1000000017 0.1000000008 0.1000000022 0.1000000019 0.1000000027 0.1000000022 0.1000000027 0.1000000023 0.1000000015 2.0999053715 0.1000377571 0.1000188032 0.1000000009 0.1000000019 0.1000000023 0.1000086636 0.1000000017 0.1000000006 0.1000000006
0.1000246094 0.1000000039 0.1000000017 0.1000000050 0.1000445092 0.1000043895 0.1000000049 0.1000183143 0.1001071653 0.1000000034 0.1000000034 1.3237405006 6.8760183934 0.1000000020 0.1000152176 0.1000000051 0.1000237023 0.1000000039 0.1000031640 0.1000000013
0.1000089152 0.1000000024 0.1000000010 0.1000000031 0.1000028561 0.1000000038 0.1000021703 0.1000000037 0.1000000032 0.1000000021 0.1000012006 0.1000000004 2.8223963717 0.1000153634 0.1000034087 0.1000048509 2.3775648395 0.1000000023 0.1000000008 0.1000000008
0.9777773173 0.1000038726 4.0726846219 0.1000076341 0.1000081204 0.1000132717 0.1000006871 0.1000090208 0.1000029380 0.1000000034 0.1000646052 0.1000213869 0.1000322103 0.1000083088 0.1000000043 0.1000000051 21.2493295785 0.1000000039 0.1000025207 0.1000338889
1.2766940982 0.1000000015 0.1000475223 0.1000062037 0.1000071712 0.1000000023 0.1000000018 0.1000000023 0.1000000019 0.1000606980 1.9232187306 0.1000000003 0.1000206691 1.0999331208 0.1000000016 0.1000000019 0.1000117700 0.1000000014 0.1000000005 0.1000000005
0.1000000015 0.1000405220 0.1000066634 0.1000575805 0.1000129218 0.1000382377 0.1000000040 0.1000000049 0.1000000042 0.1000139414 0.1000088778 6.0094555499 4.8795809114 0.1000026236 0.1000000035 0.1000075367 0.1000494500 0.1000000031 1.4107193338 0.1000058288
0.1000032870 0.1000175192 0.1000066313 0.1000000038 0.1000084594 0.1000000047 0.1000000037 0.1000000046 0.1000260422 0.1000072735 0.1000720421 0.1000131819 2.5812851982 0.1000271473 0.1000113918 0.1000015777 8.6184895790 0.1000000029 0.1000023702 0.1000282796
0.1000508542 0.1000000023 0.1000039096 0.1000000030 0.1000000025 0.1000431861 1.1000367021 0.1000270798 0.1000661302 0.1000000020 0.1000306030 0.1000269485 0.1000196719 1.3870737791 0.1000000025 0.1000000030 1.8125818358 0.1000184224 0.1000208612 0.1000000008
0.1000206931 0.1000445613 0.1000427926 1.1838712100 0.1002204781 0.1000336780 0.1000000039 0.1000000049 0.1000382330 0.1000864203 0.1000220962 0.1000264090 8.3639251641 0.1000000016 0.7515332489 1.1000724633 0.1000183658 0.1000055170 0.1000278592 0.1000107997
0.1000571131 0.1000135613 0.1000000006 0.1000194186 0.1000000016 0.1000068861 0.1000000019 2.6349355882 0.1000000020 0.1000000013 0.1000075832 0.1000051024 4.5649014613 0.1000253501 0.1000000017 0.1000000020 0.1000142087 0.1000112242 0.1000000005 0.1000024912
0.1000000005 0.1000024284 0.1000135712 0.1000000014 0.1000000012 0.1000000017 0.1000007164 0.1000030029 0.1000043832 2.4290630713 0.1000129479 5.7708672942 0.1000264293 3.0999946595 0.1000000012 0.1000000014 0.1000100985 0.1000000011 0.1000013884 0.1000000004
0.1000029892 0.1000809884 0.1000000006 0.1000000018 0.1000000015 0.1000000022 0.1000040209 0.1000000021 0.1000033693 0.1000000012 0.1000000012 0.1000000002 5.0997986904 0.1000019263 0.1000000015 0.1000000018 0.1000255082 0.1000000014 0.1000054772 0.1000770147
0.1000000013 0.8664255796 0.1000000011 0.1000000034 0.1000000029 0.1000000042 0.1000075119 0.1000000041 0.1000135490 0.1000000023 0.1000351354 0.1000098980 0.1000370631 1.6434286426 0.1000000029 0.1000188720 5.7900237216 0.1000000026 0.1000000009 0.1000000009
0.1000000006 0.1000055145 0.1000000005 0.1000067594 0.1000000013 0.1000138242 0.1000040927 0.1000194786 0.1000124323 1.4955973169 0.1000000011 0.1000125071 5.7042401423 0.1000101818 0.1000103794 0.1000459724 0.1000102872 0.1000000012 0.1000000004 0.1000111060
0.1000086853 0.1000519002 2.1000200676 0.1000179743 0.1000049082 0.1000060736 1.1440304036 0.1000000043 0.1000033641 3.0499744688 1.7840616883 0.1000128812 5.8631653370 2.6585775610 0.1000144037 0.1000055346 0.1000187405 0.1000000027 0.1000195331 0.1000064677
5.7672218161 0.1000307270 5.8423707681 0.1000028068 0.1000084575 0.1000086459 0.1000019507 0.5280827613 0.1000067469 1.4693033400 2.0688088316 0.1000170373 0.2429573739 0.1000288279 0.1000069312 0.1000086390 25.3376896464 11.2315461389 16.6054455858 18.9064529678
1.6648311073 0.1000000051 0.1000000022 0.1000000066 0.1001441500 1.4060688459 0.1000461744 0.1000084141 0.1000053466 0.1000000045 0.1000485308 1.7583624956 3.9107938987 0.1000796005 0.1000613567 0.1000326101 1.7594357270 0.1000553654 0.1000000017 0.1000263567
0.1000075854 0.1000000034 0.1000037474 0.1000000044 0.1000057699 0.1000089961 0.1000546520 0.1000039348 0.1000049690 0.1000174104 0.9691071802 0.1000702878 3.1967445047 0.1000068692 0.1000000037 0.1000248396 11.1338772319 0.1000000034 0.1000491310 0.1000128759
0.1000046743 0.1003203507 0.1000000015 0.1000059275 0.1000069955 0.1000000054 0.1000013497 0.1000172550 0.1000000045 0.1000078437 0.1000007470 0.1000008960 5.1270631748 0.1000000017 0.1000000037 0.1000082939 2.0725614915 0.1000000034 0.1000009793 0.1000000011
