1.1000110937 0.1000276388 0.1000070951 0.1000033650 0.1000683401 0.1000000037 0.1000000029 0.1000000036 0.1000222572 0.1000000021 2.9037272513 3.2961638361 0.1000091070 1.0999069639 0.1000032913 0.1000000031 0.1000098944 0.1000000023 0.1000000008 0.1000398475
0.1000293787 0.1000000017 0.1000000008 0.1000000022 0.1000000019 0.1000000027 0.1000000022 0.1000000027 0.1000000023 0.1000000015 2.0999053715 0.1000377571 0.1000188032 0.1000000009 0.1000000019 0.1000000023 0.1000086636 0.1000000017 0.1000000006 0.1000000006
0.1000246094 0.1000000039 0.1000000017 0.1000000050 0.1000445092 0.1000043895 0.1000000049 0.1000183143 0.1001071653 0.1000000034 0.1000000034 1.3237405006 6.8760183934 0.1000000020 0.1000152176 0.1000000051 0.1000237023 0.1000000039 0.1000031640 0.1000000013
0.1000089152 0.1000000024 0.1000000010 0.1000000031 0.1000028561 0.1000000038 0.1000021703 0.1000000037 0.1000000032 0.1000000021 0.1000012006 0.1000000004 2.8223963717 0.1000153634 0.1000034087 0.1000048509 2.3775648395 0.1000000023 0.1000000008 0.1000000008
0.9777773173 0.1000038726 4.0726846219 0.1000076341 0.1000081204 0.1000132717 0.1000006871 0.1000090208 0.1000029380 0.1000000034 0.1000646052 0.1000213869 0.1000322103 0.1000083088 0.1000000043 0.1000000051 21.2493295785 0.1000000039 0.1000025207 0.1000338889
1.2766940982 0.1000000015 0.1000475223 0.1000062037 0.1000071712 0.1000000023 0.1000000018 0.1000000023 0.1000000019 0.1000606980 1.9232187306 0.1000000003 0.1000206691 1.0999331208 0.1000000016 0.1000000019 0.1000117700 0.1000000014 0.1000000005 0.1000000005
0.1000000015 0.1000405220 0.1000066634 0.1000575805 0.1000129218 0.1000382377 0.1000000040 0.1000000049 0.1000000042 0.1000139414 0.1000088778 6.0094555499 4.8795809114 0.1000026236 0.1000000035 0.1000075367 0.1000494500 0.1000000031 1.4107193338 0.1000058288
0.1000032870 0.1000175192 0.1000066313 0.1000000038 0.1000084594 0.1000000047 0.1000000037 0.1000000046 0.1000260422 0.1000072735 0.1000720421 0.1000131819 2.5812851982 0.1000271473 0.1000113918 0.1000015777 8.6184895790 0.1000000029 0.1000023702 0.1000282796
0.1000508542 0.1000000023 0.1000039096 0.1000000030 0.1000000025 0.1000431861 1.1000367021 0.1000270798 0.1000661302 0.1000000020 0.1000306030 0.1000269485 0.1000196719 1.3870737791 0.1000000025 0.1000000030 1.8125818358 0.1000184224 0.1000208612 0.1000000008
0.1000206931 0.1000445613 0.1000427926 1.1838712100 0.1002204781 0.1000336780 0.1000000039 0.1000000049 0.1000382330 0.1000864203 0.1000220962 0.1000264090 8.3639251641 0.1000000016 0.7515332489 1.1000724633 0.1000183658 0.1000055170 0.1000278592 0.1000107997
